股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
6281,2021-11-10,2021-11-11,83.5,83.3,-0.24,1,失敗
00682U,2021-11-11,2021-11-18,18.69,18.87,0.96,7,勝利
2025,2021-11-11,2021-11-12,5.45,5.3,-2.75,1,失敗
3703,2021-11-11,2021-11-18,25.0,25.45,1.8,7,勝利
4552,2021-11-11,2021-11-18,30.75,31.75,3.25,7,勝利
00645,2021-11-12,2021-11-19,26.89,26.97,0.3,7,勝利
1446,2021-11-12,2021-11-19,31.8,33.7,5.97,7,勝利
1808,2021-11-12,2021-11-18,59.6,59.7,0.17,6,勝利
3609,2021-11-12,2021-11-15,54.7,54.7,0.0,3,失敗
4502,2021-11-12,2021-11-19,44.0,41.7,-5.23,7,失敗
1468,2021-11-15,2021-11-16,13.15,13.05,-0.76,1,失敗
2369,2021-11-15,2021-11-16,25.6,25.9,1.17,1,勝利
2885,2021-11-15,2021-11-22,24.75,25.0,1.01,7,勝利
3550,2021-11-15,2021-11-22,18.95,18.5,-2.37,7,失敗
4706,2021-11-16,2021-11-17,19.05,18.8,-1.31,1,失敗
1324,2021-11-17,2021-11-18,11.1,11.05,-0.45,1,失敗
2025,2021-11-17,2021-11-18,5.28,5.24,-0.76,1,失敗
1535,2021-11-18,2021-11-19,39.75,39.3,-1.13,1,失敗
5520,2021-11-19,2021-11-25,52.4,50.7,-3.24,6,失敗
8421,2021-11-22,2021-11-24,10.05,10.05,0.0,2,失敗
3609,2021-11-23,2021-11-24,53.5,53.5,0.0,1,失敗
00715L,2021-11-24,2021-11-25,11.21,11.19,-0.18,1,失敗
1535,2021-11-24,2021-11-25,39.5,39.45,-0.13,1,失敗
5381,2021-11-24,2021-11-25,6.1,6.13,0.49,1,勝利
00762,2021-11-25,2021-11-29,46.05,45.55,-1.09,4,失敗
00656R,2021-11-26,2021-11-30,7.58,7.61,0.4,4,勝利
0057,2021-11-30,2021-12-01,95.25,96.5,1.31,1,勝利
00631L,2021-11-30,2021-12-01,131.7,135.4,2.81,1,勝利
00646,2021-11-30,2021-12-01,39.52,39.31,-0.53,1,失敗
00647L,2021-11-30,2021-12-01,75.15,74.6,-0.73,1,失敗
00675L,2021-11-30,2021-12-01,51.45,52.9,2.82,1,勝利
020018,2021-11-30,2021-12-01,18.37,18.56,1.03,1,勝利
1903,2021-11-30,2021-12-01,67.9,65.8,-3.09,1,失敗
2356,2021-11-30,2021-12-01,25.8,26.25,1.74,1,勝利
2884,2021-11-30,2021-12-01,26.95,27.55,2.23,1,勝利
2887,2021-11-30,2021-12-01,18.6,18.65,0.27,1,勝利
3005,2021-11-30,2021-12-01,53.9,54.5,1.11,1,勝利
3038,2021-11-30,2021-12-02,19.0,18.7,-1.58,2,失敗
3189,2021-11-30,2021-12-01,240.5,228.0,-5.2,1,失敗
3529,2021-11-30,2021-12-01,2150.0,2080.0,-3.26,1,失敗
3702A,2021-11-30,2021-12-01,49.8,49.8,0.0,1,失敗
4205,2021-11-30,2021-12-01,133.0,132.5,-0.38,1,失敗
4541,2021-11-30,2021-12-01,24.5,24.5,0.0,1,失敗
6206,2021-11-30,2021-12-01,72.2,71.2,-1.39,1,失敗
6409,2021-11-30,2021-12-01,1585.0,1540.0,-2.84,1,失敗
0050,2021-12-01,2021-12-02,140.3,141.8,1.07,1,勝利
2530,2021-12-01,2021-12-02,14.65,14.6,-0.34,1,失敗
2892,2021-12-01,2021-12-02,23.6,23.7,0.42,1,勝利
5287,2021-12-01,2021-12-02,248.5,246.0,-1.01,1,失敗
5871,2021-12-01,2021-12-02,251.0,253.5,1.0,1,勝利
006208,2021-12-02,2021-12-06,79.9,79.75,-0.19,4,失敗
2330,2021-12-02,2021-12-06,615.0,600.0,-2.44,4,失敗
2395,2021-12-02,2021-12-03,379.5,374.0,-1.45,1,失敗
2880,2021-12-02,2021-12-03,20.55,20.6,0.24,1,勝利
3057,2021-12-02,2021-12-03,13.7,13.5,-1.46,1,失敗
6171,2021-12-02,2021-12-09,28.25,29.05,2.83,7,勝利
6415,2021-12-02,2021-12-03,4835.0,4545.0,-6.0,1,失敗
3189,2021-12-03,2021-12-06,241.0,237.0,-1.66,3,失敗
6244,2021-12-03,2021-12-10,34.05,37.6,10.43,7,勝利
6803,2021-12-03,2021-12-06,234.0,234.0,0.0,3,失敗
00643,2021-12-06,2021-12-07,18.98,18.77,-1.11,1,失敗
2442,2021-12-06,2021-12-13,12.5,13.9,11.2,7,勝利
6163,2021-12-06,2021-12-07,20.45,20.85,1.96,1,勝利
00668,2021-12-07,2021-12-14,35.72,35.94,0.62,7,勝利
3419,2021-12-07,2021-12-14,26.75,26.2,-2.06,7,失敗
00670L,2021-12-08,2021-12-10,127.8,124.0,-2.97,2,失敗
00737,2021-12-08,2021-12-10,33.76,33.43,-0.98,2,失敗
2704,2021-12-08,2021-12-09,31.4,30.5,-2.87,1,失敗
4942,2021-12-08,2021-12-15,47.3,47.35,0.11,7,勝利
00653L,2021-12-09,2021-12-10,45.3,45.45,0.33,1,勝利
1468,2021-12-10,2021-12-13,13.2,12.95,-1.89,3,失敗
1535,2021-12-13,2021-12-14,39.3,39.0,-0.76,1,失敗
2443,2021-12-13,2021-12-14,3.0,3.0,0.0,1,失敗
6154,2021-12-13,2021-12-14,17.8,17.75,-0.28,1,失敗
6183,2021-12-13,2021-12-14,50.0,50.0,0.0,1,失敗
6207,2021-12-13,2021-12-20,34.4,34.6,0.58,7,勝利
6523,2021-12-13,2021-12-14,113.5,103.5,-8.81,1,失敗
8155,2021-12-13,2021-12-20,141.5,144.0,1.77,7,勝利
00680L,2021-12-14,2021-12-16,26.2,25.76,-1.68,2,失敗
3541,2021-12-14,2021-12-20,65.4,60.4,-7.65,6,失敗
6123,2021-12-14,2021-12-15,49.9,49.8,-0.2,1,失敗
3354,2021-12-15,2021-12-16,19.3,19.15,-0.78,1,失敗
5351,2021-12-15,2021-12-22,90.9,93.2,2.53,7,勝利
00670L,2021-12-16,2021-12-17,126.3,118.9,-5.86,1,失敗
00735,2021-12-16,2021-12-20,32.88,32.47,-1.25,4,失敗
00742,2021-12-16,2021-12-17,23.31,23.26,-0.21,1,失敗
00762,2021-12-16,2021-12-17,45.34,43.75,-3.51,1,失敗
00770,2021-12-16,2021-12-17,40.74,39.43,-3.22,1,失敗
2836,2021-12-16,2021-12-17,11.65,11.7,0.43,1,勝利
3016,2021-12-16,2021-12-17,141.0,132.0,-6.38,1,失敗
3036,2021-12-16,2021-12-17,64.3,65.1,1.24,1,勝利
6548,2021-12-16,2021-12-17,98.5,98.8,0.3,1,勝利
6803,2021-12-16,2021-12-17,234.0,235.0,0.43,1,勝利
8091,2021-12-16,2021-12-17,71.2,70.5,-0.98,1,失敗
1459,2021-12-17,2021-12-20,13.05,12.9,-1.15,3,失敗
8422,2021-12-17,2021-12-20,233.5,237.0,1.5,3,勝利
00683L,2021-12-20,2021-12-23,18.72,18.55,-0.91,3,失敗
2704,2021-12-20,2021-12-21,31.3,30.9,-1.28,1,失敗
3593,2021-12-20,2021-12-21,15.6,15.65,0.32,1,勝利
1709,2021-12-21,2021-12-22,22.7,22.45,-1.1,1,失敗
1711,2021-12-21,2021-12-23,26.95,26.25,-2.6,2,失敗
2838A,2021-12-21,2021-12-22,52.7,52.7,0.0,1,失敗
3609,2021-12-21,2021-12-28,51.7,54.3,5.03,7,勝利
3693,2021-12-21,2021-12-28,53.3,55.3,3.75,7,勝利
6170,2021-12-21,2021-12-28,46.95,43.7,-6.92,7,失敗
6216,2021-12-21,2021-12-28,27.85,27.55,-1.08,7,失敗
9917,2021-12-21,2021-12-22,103.0,103.0,0.0,1,失敗
00830,2021-12-22,2021-12-29,33.84,35.05,3.58,7,勝利
2358,2021-12-22,2021-12-29,23.25,23.0,-1.08,7,失敗
2421,2021-12-22,2021-12-29,42.25,45.05,6.63,7,勝利
3044,2021-12-22,2021-12-23,121.5,123.0,1.23,1,勝利
3354,2021-12-22,2021-12-23,20.45,19.45,-4.89,1,失敗
4580,2021-12-22,2021-12-24,89.7,89.7,0.0,2,失敗
5211,2021-12-22,2021-12-29,21.55,20.9,-3.02,7,失敗
8358,2021-12-22,2021-12-29,77.1,78.1,1.3,7,勝利
00647L,2021-12-23,2021-12-30,77.55,80.35,3.61,7,勝利
00662,2021-12-23,2021-12-30,57.9,58.8,1.55,7,勝利
00670L,2021-12-23,2021-12-30,123.8,128.2,3.55,7,勝利
8255,2021-12-23,2021-12-30,248.0,244.0,-1.61,7,失敗
8443,2021-12-23,2021-12-24,11.95,11.9,-0.42,1,失敗
2450,2021-12-24,2022-01-03,33.2,33.35,0.45,10,勝利
2704,2021-12-24,2021-12-27,31.3,31.3,0.0,3,失敗
2838A,2021-12-24,2021-12-27,52.8,52.8,0.0,3,失敗
3265,2021-12-24,2022-01-03,31.45,31.8,1.11,10,勝利
5426,2021-12-24,2021-12-27,12.3,13.05,6.1,3,勝利
1614,2021-12-27,2021-12-28,35.8,35.7,-0.28,1,失敗
5213,2021-12-27,2021-12-28,22.85,22.8,-0.22,1,失敗
5353,2021-12-27,2022-01-03,22.3,21.35,-4.26,7,失敗
1459,2021-12-28,2021-12-29,12.75,12.9,1.18,1,勝利
1727,2021-12-28,2021-12-29,49.2,50.7,3.05,1,勝利
6263,2021-12-28,2021-12-29,68.6,68.6,0.0,1,失敗
8121,2021-12-28,2021-12-30,56.0,53.5,-4.46,2,失敗
3703,2021-12-29,2021-12-30,25.3,25.15,-0.59,1,失敗
3093,2021-12-30,2022-01-07,84.9,91.1,7.3,8,勝利
3593,2021-12-30,2022-01-03,15.5,15.35,-0.97,4,失敗
1453,2022-01-03,2022-01-10,8.99,9.08,1.0,7,勝利
6508,2022-01-03,2022-01-04,32.65,32.55,-0.31,1,失敗
2537,2022-01-04,2022-01-06,10.4,10.3,-0.96,2,失敗
5245,2022-01-04,2022-01-05,95.1,85.6,-9.99,1,失敗
6594,2022-01-04,2022-01-07,44.25,40.55,-8.36,3,失敗
3036A,2022-01-06,2022-01-13,48.95,49.3,0.72,7,勝利
5230,2022-01-06,2022-01-07,33.1,32.45,-1.96,1,失敗
6161,2022-01-06,2022-01-13,31.35,30.1,-3.99,7,失敗
9925,2022-01-06,2022-01-07,39.15,39.2,0.13,1,勝利
00830,2022-01-07,2022-01-10,34.37,33.71,-1.92,3,失敗
2059,2022-01-07,2022-01-10,471.0,465.0,-1.27,3,失敗
2379,2022-01-07,2022-01-10,555.0,557.0,0.36,3,勝利
4526,2022-01-07,2022-01-10,16.95,17.0,0.29,3,勝利
5533,2022-01-07,2022-01-10,19.05,19.2,0.79,3,勝利
6265,2022-01-07,2022-01-10,17.55,17.25,-1.71,3,失敗
6288,2022-01-07,2022-01-14,28.95,27.8,-3.97,7,失敗
8442,2022-01-07,2022-01-10,43.0,43.0,0.0,3,失敗
1423,2022-01-10,2022-01-11,19.85,19.7,-0.76,1,失敗
3312,2022-01-10,2022-01-13,24.95,24.35,-2.4,3,失敗
6171,2022-01-10,2022-01-11,28.95,28.85,-0.35,1,失敗
6263,2022-01-10,2022-01-17,70.1,71.8,2.43,7,勝利
6669,2022-01-10,2022-01-11,1110.0,1120.0,0.9,1,勝利
1517,2022-01-11,2022-01-12,27.1,26.9,-0.74,1,失敗
1519,2022-01-11,2022-01-18,39.6,40.2,1.52,7,勝利
3535,2022-01-11,2022-01-12,18.25,18.15,-0.55,1,失敗
4148,2022-01-11,2022-01-12,39.7,39.6,-0.25,1,失敗
4552,2022-01-11,2022-01-18,32.5,32.3,-0.62,7,失敗
6218,2022-01-11,2022-01-14,22.65,21.85,-3.53,3,失敗
6231,2022-01-11,2022-01-14,88.6,84.0,-5.19,3,失敗
6443,2022-01-11,2022-01-12,41.1,40.75,-0.85,1,失敗
6488,2022-01-11,2022-01-14,820.0,860.0,4.88,3,勝利
8011,2022-01-11,2022-01-12,19.4,19.3,-0.52,1,失敗
8097,2022-01-11,2022-01-18,31.25,34.5,10.4,7,勝利
0056,2022-01-12,2022-01-13,33.1,33.2,0.3,1,勝利
00640L,2022-01-12,2022-01-14,30.53,29.41,-3.67,2,失敗
00647L,2022-01-12,2022-01-13,77.9,77.8,-0.13,1,失敗
00714,2022-01-12,2022-01-13,23.6,23.03,-2.42,1,失敗
3354,2022-01-12,2022-01-13,18.65,18.95,1.61,1,勝利
4930,2022-01-12,2022-01-13,25.5,25.9,1.57,1,勝利
4966,2022-01-12,2022-01-13,1965.0,1930.0,-1.78,1,失敗
6140,2022-01-12,2022-01-13,18.5,18.15,-1.89,1,失敗
8928,2022-01-12,2022-01-13,34.95,34.95,0.0,1,失敗
1416,2022-01-13,2022-01-14,11.1,11.3,1.8,1,勝利
2303,2022-01-13,2022-01-14,63.3,62.7,-0.95,1,失敗
2450,2022-01-13,2022-01-14,33.0,32.85,-0.45,1,失敗
2881A,2022-01-13,2022-01-14,63.2,63.2,0.0,1,失敗
2887E,2022-01-13,2022-01-14,53.1,53.1,0.0,1,失敗
3466,2022-01-13,2022-01-14,17.75,16.9,-4.79,1,失敗
5274,2022-01-13,2022-01-14,3240.0,3180.0,-1.85,1,失敗
00830,2022-01-17,2022-01-18,34.61,31.02,-10.37,1,失敗
2383,2022-01-17,2022-01-18,274.0,276.0,0.73,1,勝利
3017,2022-01-17,2022-01-24,89.2,95.0,6.5,7,勝利
5102,2022-01-17,2022-01-19,19.8,19.8,0.0,2,失敗
6535,2022-01-17,2022-01-18,39.1,38.55,-1.41,1,失敗
6803,2022-01-17,2022-01-19,234.0,233.5,-0.21,2,失敗
0056,2022-01-18,2022-01-19,33.45,33.21,-0.72,1,失敗
1234,2022-01-18,2022-01-19,36.1,35.7,-1.11,1,失敗
2887E,2022-01-18,2022-01-19,53.1,53.1,0.0,1,失敗
3491,2022-01-18,2022-01-19,196.5,196.0,-0.25,1,失敗
3499,2022-01-18,2022-01-19,24.3,23.35,-3.91,1,失敗
3661,2022-01-18,2022-01-19,968.0,928.0,-4.13,1,失敗
4919,2022-01-18,2022-01-19,139.0,140.5,1.08,1,勝利
4966,2022-01-18,2022-01-19,2020.0,1990.0,-1.49,1,失敗
5245,2022-01-18,2022-01-19,87.6,86.2,-1.6,1,失敗
5533,2022-01-18,2022-01-19,19.2,19.15,-0.26,1,失敗
6514,2022-01-18,2022-01-19,67.0,67.9,1.34,1,勝利
6640,2022-01-18,2022-01-19,113.0,107.0,-5.31,1,失敗
8021,2022-01-18,2022-01-19,41.35,41.15,-0.48,1,失敗
8046,2022-01-18,2022-01-19,545.0,519.0,-4.77,1,失敗
2015,2022-01-19,2022-01-20,82.5,83.3,0.97,1,勝利
6171,2022-01-19,2022-01-20,28.95,28.9,-0.17,1,失敗
1506,2022-01-20,2022-01-21,14.0,13.75,-1.79,1,失敗
2527,2022-01-20,2022-01-21,30.4,29.5,-2.96,1,失敗
00682U,2022-01-21,2022-01-24,18.83,18.83,0.0,3,失敗
1529,2022-01-21,2022-02-08,22.35,29.5,31.99,18,勝利
2542,2022-01-21,2022-01-24,46.25,46.3,0.11,3,勝利
4739,2022-01-21,2022-01-24,132.0,134.0,1.52,3,勝利
8442,2022-01-21,2022-01-24,42.8,42.9,0.23,3,勝利
1324,2022-01-24,2022-01-25,11.95,11.65,-2.51,1,失敗
3532,2022-01-24,2022-01-25,280.0,276.5,-1.25,1,失敗
3653,2022-01-25,2022-01-26,388.0,390.0,0.52,1,勝利
4739,2022-01-25,2022-02-07,135.0,136.5,1.11,13,勝利
5871A,2022-01-25,2022-01-26,101.0,101.0,0.0,1,失敗
9925,2022-01-25,2022-01-26,39.25,39.3,0.13,1,勝利
2887E,2022-01-26,2022-02-11,53.0,53.2,0.38,16,勝利
4104,2022-01-26,2022-02-07,57.4,57.8,0.7,12,勝利
4966,2022-01-26,2022-02-07,2000.0,1885.0,-5.75,12,失敗
5880,2022-01-26,2022-02-11,26.45,27.75,4.91,16,勝利
8109,2022-01-26,2022-02-07,73.9,74.0,0.14,12,勝利
0051,2022-02-07,2022-02-14,59.95,60.2,0.42,7,勝利
0055,2022-02-07,2022-02-14,25.91,26.04,0.5,7,勝利
00878,2022-02-07,2022-02-14,19.29,19.48,0.98,7,勝利
1303,2022-02-07,2022-02-14,89.5,88.4,-1.23,7,失敗
1516,2022-02-07,2022-02-14,24.85,24.6,-1.01,7,失敗
1712,2022-02-07,2022-02-14,28.9,31.15,7.79,7,勝利
1817,2022-02-07,2022-02-08,36.7,36.6,-0.27,1,失敗
2408,2022-02-07,2022-02-14,76.4,78.7,3.01,7,勝利
2454,2022-02-07,2022-02-08,1100.0,1095.0,-0.45,1,失敗
2616,2022-02-07,2022-02-14,36.6,37.85,3.42,7,勝利
2704,2022-02-07,2022-02-14,31.25,32.85,5.12,7,勝利
2850,2022-02-07,2022-02-09,48.1,49.05,1.98,2,勝利
2882,2022-02-07,2022-02-14,65.7,64.2,-2.28,7,失敗
2885,2022-02-07,2022-02-08,25.5,25.8,1.18,1,勝利
3479,2022-02-07,2022-02-14,56.5,57.0,0.88,7,勝利
4580,2022-02-07,2022-02-14,98.0,97.0,-1.02,7,失敗
4744,2022-02-07,2022-02-08,36.5,37.35,2.33,1,勝利
4911,2022-02-07,2022-02-08,28.2,28.35,0.53,1,勝利
5274,2022-02-07,2022-02-14,3235.0,2985.0,-7.73,7,失敗
5403,2022-02-07,2022-02-08,68.8,68.9,0.15,1,勝利
5876,2022-02-07,2022-02-08,47.95,48.8,1.77,1,勝利
6189,2022-02-07,2022-02-14,41.8,42.75,2.27,7,勝利
6292,2022-02-07,2022-02-14,44.8,45.05,0.56,7,勝利
9939,2022-02-07,2022-02-08,71.2,71.5,0.42,1,勝利
9945,2022-02-07,2022-02-14,67.2,67.5,0.45,7,勝利
00682U,2022-02-08,2022-02-09,18.85,18.83,-0.11,1,失敗
020018,2022-02-08,2022-02-14,18.34,18.15,-1.04,6,失敗
1453,2022-02-08,2022-02-11,8.98,8.99,0.11,3,勝利
1584,2022-02-08,2022-02-15,17.65,17.45,-1.13,7,失敗
1614,2022-02-08,2022-02-11,35.6,37.1,4.21,3,勝利
2059,2022-02-08,2022-02-09,465.0,474.5,2.04,1,勝利
2395,2022-02-08,2022-02-09,390.0,386.0,-1.03,1,失敗
2451,2022-02-08,2022-02-14,71.4,70.8,-0.84,6,失敗
2603,2022-02-08,2022-02-15,129.0,132.0,2.33,7,勝利
2640,2022-02-08,2022-02-09,79.4,79.8,0.5,1,勝利
3035,2022-02-08,2022-02-15,224.0,232.0,3.57,7,勝利
3416,2022-02-08,2022-02-14,79.2,78.9,-0.38,6,失敗
5871,2022-02-08,2022-02-15,260.5,269.0,3.26,7,勝利
6138,2022-02-08,2022-02-09,231.5,228.5,-1.3,1,失敗
6174,2022-02-08,2022-02-14,30.4,29.5,-2.96,6,失敗
6271,2022-02-08,2022-02-15,281.0,276.0,-1.78,7,失敗
8931,2022-02-08,2022-02-09,31.95,31.85,-0.31,1,失敗
9917,2022-02-08,2022-02-09,102.0,102.0,0.0,1,失敗
00702,2022-02-09,2022-02-11,20.52,20.26,-1.27,2,失敗
00708L,2022-02-09,2022-02-11,26.54,26.45,-0.34,2,失敗
2409,2022-02-09,2022-02-11,21.7,21.6,-0.46,2,失敗
3037,2022-02-09,2022-02-16,221.5,233.5,5.42,7,勝利
3508,2022-02-09,2022-02-10,51.9,51.2,-1.35,1,失敗
3588,2022-02-09,2022-02-16,141.5,143.0,1.06,7,勝利
3675,2022-02-09,2022-02-14,263.0,252.0,-4.18,5,失敗
0057,2022-02-10,2022-02-14,101.4,99.55,-1.82,4,失敗
2459,2022-02-10,2022-02-11,58.0,58.2,0.34,1,勝利
2530,2022-02-10,2022-02-11,14.6,14.9,2.05,1,勝利
3532,2022-02-10,2022-02-11,268.5,294.0,9.5,1,勝利
4966,2022-02-10,2022-02-17,2060.0,2035.0,-1.21,7,失敗
6118,2022-02-10,2022-02-11,32.65,32.2,-1.38,1,失敗
6182,2022-02-10,2022-02-11,78.1,79.7,2.05,1,勝利
8422,2022-02-10,2022-02-14,218.0,211.0,-3.21,4,失敗
3016,2022-02-11,2022-02-14,118.0,112.0,-5.08,3,失敗
6138,2022-02-11,2022-02-14,246.0,234.0,-4.88,3,失敗
0057,2022-02-16,2022-02-18,100.4,100.75,0.35,2,勝利
020018,2022-02-16,2022-02-22,18.35,18.31,-0.22,6,失敗
3033,2022-02-16,2022-02-17,31.05,31.0,-0.16,1,失敗
5410,2022-02-16,2022-02-17,25.9,25.6,-1.16,1,失敗
8028,2022-02-16,2022-02-18,53.3,52.3,-1.88,2,失敗
1507,2022-02-17,2022-02-18,64.4,64.5,0.16,1,勝利
5381,2022-02-18,2022-02-21,6.15,6.13,-0.33,3,失敗
6613,2022-02-18,2022-02-23,169.0,168.0,-0.59,5,失敗
