股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
2801,2020-04-07,2020-04-22,19.45,19.1,-1.8,11,未達標
2838A,2020-04-07,2020-04-22,50.5,51.8,2.57,11,未達標
3045,2020-04-07,2020-04-22,102.5,106.0,3.41,11,未達標
3060,2020-04-07,2020-04-21,11.6,11.0,-5.17,10,失敗
3498,2020-04-07,2020-04-15,18.6,20.7,11.29,6,勝利
4706,2020-04-07,2020-04-16,14.7,16.3,10.88,7,勝利
4987,2020-04-07,2020-04-22,48.1,49.0,1.87,11,未達標
5288,2020-04-07,2020-04-15,89.2,101.0,13.23,6,勝利
5483,2020-04-07,2020-04-22,82.9,85.1,2.65,11,未達標
6265,2020-04-07,2020-04-22,5.05,5.34,5.74,11,未達標
6516,2020-04-07,2020-04-10,73.5,83.5,13.61,3,勝利
8054,2020-04-07,2020-04-22,10.9,11.55,5.96,11,未達標
8931,2020-04-07,2020-04-22,24.85,27.0,8.65,11,未達標
1473,2020-04-08,2020-04-21,21.9,19.65,-10.27,9,失敗
2070,2020-04-08,2020-04-23,22.9,24.35,6.33,11,未達標
4503,2020-04-08,2020-04-13,14.3,16.5,15.38,3,勝利
5426,2020-04-08,2020-04-23,9.31,9.79,5.16,11,未達標
2025,2020-04-09,2020-04-15,1.25,1.42,13.6,4,勝利
6259,2020-04-09,2020-04-10,2.15,1.94,-9.77,1,失敗
4944,2020-04-14,2020-04-15,7.8,8.58,10.0,1,勝利
8476,2020-04-14,2020-04-29,22.7,23.5,3.52,11,未達標
1707,2020-04-15,2020-04-30,198.0,198.0,0.0,11,未達標
4707,2020-04-20,2020-05-06,12.7,13.55,6.69,11,未達標
00642U,2020-04-24,2020-05-08,8.0,8.9,11.25,9,勝利
2466,2020-04-27,2020-05-13,30.65,30.3,-1.14,11,未達標
2530,2020-04-29,2020-05-15,16.4,16.25,-0.91,11,未達標
8415,2020-04-29,2020-05-15,25.6,25.5,-0.39,11,未達標
6538,2020-04-30,2020-05-13,238.0,264.0,10.92,8,勝利
4127,2020-05-06,2020-05-07,10.0,11.0,10.0,1,勝利
4530,2020-05-06,2020-05-21,10.85,10.95,0.92,11,未達標
00783,2020-05-07,2020-05-22,18.1,17.71,-2.15,11,未達標
2928,2020-05-07,2020-05-12,39.25,44.95,14.52,3,勝利
3707,2020-05-07,2020-05-22,25.1,27.15,8.17,11,未達標
6497,2020-05-07,2020-05-11,4.37,4.9,12.13,2,勝利
6538,2020-05-08,2020-05-19,250.5,278.0,10.98,7,勝利
5225,2020-05-11,2020-05-18,25.9,24.55,-5.21,5,失敗
00648R,2020-05-13,2020-05-27,11.51,10.92,-5.13,10,失敗
00669R,2020-05-13,2020-05-26,12.67,12.01,-5.21,9,失敗
4946,2020-05-13,2020-05-19,20.1,18.45,-8.21,4,失敗
8432,2020-05-13,2020-05-28,69.7,68.3,-2.01,11,未達標
00651R,2020-05-14,2020-05-25,9.1,10.01,10.0,7,勝利
00654R,2020-05-14,2020-05-29,16.12,15.67,-2.79,11,未達標
2443,2020-05-15,2020-05-20,3.05,2.89,-5.25,3,失敗
1444,2020-05-19,2020-06-03,7.05,7.29,3.4,11,未達標
2451,2020-05-19,2020-06-03,69.5,72.1,3.74,11,未達標
3617,2020-05-19,2020-06-03,80.7,80.1,-0.74,11,未達標
5225,2020-05-21,2020-06-05,25.3,26.6,5.14,11,未達標
00634R,2020-05-22,2020-06-03,5.88,5.56,-5.44,8,失敗
00638R,2020-05-22,2020-06-03,11.84,11.18,-5.57,8,失敗
00656R,2020-05-22,2020-06-02,10.74,10.18,-5.21,7,失敗
2498,2020-05-25,2020-06-09,29.5,30.15,2.2,11,未達標
1527,2020-05-27,2020-06-11,41.65,40.5,-2.76,11,未達標
1580,2020-05-27,2020-06-11,90.9,86.1,-5.28,11,失敗
2888,2020-05-27,2020-06-11,8.32,8.61,3.49,11,未達標
5285,2020-05-27,2020-06-11,42.95,45.35,5.59,11,未達標
9907,2020-05-27,2020-06-11,8.81,9.06,2.84,11,未達標
2489,2020-05-28,2020-06-12,7.35,7.48,1.77,11,未達標
9934,2020-05-28,2020-06-10,12.55,14.15,12.75,9,勝利
4430,2020-05-29,2020-06-15,24.0,25.35,5.63,11,未達標
4503,2020-05-29,2020-06-15,16.3,17.0,4.29,11,未達標
8068,2020-05-29,2020-06-15,25.55,25.3,-0.98,11,未達標
3548,2020-06-01,2020-06-12,64.8,61.5,-5.09,9,失敗
4747,2020-06-01,2020-06-11,42.8,40.25,-5.96,8,失敗
6690,2020-06-01,2020-06-15,138.5,130.0,-6.14,10,失敗
5302,2020-06-02,2020-06-17,5.88,5.66,-3.74,11,未達標
5493,2020-06-02,2020-06-17,39.1,40.35,3.2,11,未達標
2524,2020-06-03,2020-06-18,31.9,32.65,2.35,11,未達標
3511,2020-06-03,2020-06-11,28.0,26.55,-5.18,6,失敗
4430,2020-06-03,2020-06-18,24.55,26.0,5.91,11,未達標
5007,2020-06-03,2020-06-18,45.1,45.7,1.33,11,未達標
8048,2020-06-03,2020-06-18,32.9,31.9,-3.04,11,未達標
2023,2020-06-04,2020-06-19,8.52,8.64,1.41,11,未達標
2455,2020-06-04,2020-06-19,90.4,90.0,-0.44,11,未達標
3296,2020-06-04,2020-06-19,13.1,13.0,-0.76,11,未達標
3577,2020-06-04,2020-06-19,29.5,29.8,1.02,11,未達標
6516,2020-06-04,2020-06-19,84.7,82.1,-3.07,11,未達標
4725,2020-06-05,2020-06-08,7.55,7.0,-7.28,1,失敗
6219,2020-06-05,2020-06-22,13.7,14.5,5.84,11,未達標
6603,2020-06-05,2020-06-22,9.24,9.02,-2.38,11,未達標
8046,2020-06-10,2020-06-22,65.3,72.5,11.03,8,勝利
5355,2020-06-11,2020-06-30,4.27,4.18,-2.11,11,未達標
8071,2020-06-11,2020-06-30,12.45,12.5,0.4,11,未達標
5529,2020-06-15,2020-06-30,6.34,6.02,-5.05,9,失敗
2338,2020-06-16,2020-07-03,26.8,28.15,5.04,11,未達標
2912,2020-06-17,2020-07-06,299.5,299.5,0.0,11,未達標
6120,2020-06-18,2020-07-07,10.95,12.0,9.59,11,未達標
8112,2020-06-22,2020-07-09,30.0,30.85,2.83,11,未達標
3443,2020-06-23,2020-07-03,242.5,284.5,17.32,6,勝利
3642,2020-06-23,2020-07-10,17.65,18.3,3.68,11,未達標
6259,2020-06-23,2020-07-10,1.97,2.05,4.06,11,未達標
2328,2020-06-24,2020-07-13,18.45,18.4,-0.27,11,未達標
4530,2020-06-24,2020-07-02,11.55,10.95,-5.19,4,失敗
8034,2020-06-24,2020-06-30,25.05,27.6,10.18,2,勝利
00638R,2020-06-29,2020-07-02,11.03,10.45,-5.26,3,失敗
2405,2020-06-29,2020-07-14,10.05,9.72,-3.28,11,未達標
3489,2020-06-30,2020-07-15,11.2,11.2,0.0,11,未達標
3530,2020-06-30,2020-07-08,87.2,96.1,10.21,6,勝利
2929,2020-07-01,2020-07-10,53.3,47.0,-11.82,7,失敗
3511,2020-07-02,2020-07-13,27.4,25.9,-5.47,7,失敗
5203,2020-07-02,2020-07-17,111.0,113.5,2.25,11,未達標
4803,2020-07-03,2020-07-13,70.3,64.7,-7.97,6,失敗
1712,2020-07-06,2020-07-21,18.3,19.05,4.1,11,未達標
00673R,2020-07-07,2020-07-22,30.92,29.9,-3.3,11,未達標
1531,2020-07-07,2020-07-20,12.2,11.45,-6.15,9,失敗
8038,2020-07-07,2020-07-10,32.9,30.8,-6.38,3,失敗
6123,2020-07-08,2020-07-23,40.6,40.8,0.49,11,未達標
8341,2020-07-08,2020-07-23,262.5,269.0,2.48,11,未達標
8401,2020-07-10,2020-07-27,11.65,11.0,-5.58,11,失敗
4563,2020-07-13,2020-07-17,37.7,35.5,-5.84,4,失敗
5212,2020-07-13,2020-07-14,52.2,49.15,-5.84,1,失敗
5274,2020-07-13,2020-07-24,1305.0,1225.0,-6.13,9,失敗
6023,2020-07-14,2020-07-29,55.0,54.9,-0.18,11,未達標
1504,2020-07-15,2020-07-30,27.05,27.8,2.77,11,未達標
6670,2020-07-15,2020-07-30,172.0,164.0,-4.65,11,未達標
4972,2020-07-16,2020-07-27,28.8,27.35,-5.03,7,失敗
6698,2020-07-16,2020-07-22,51.3,58.2,13.45,4,勝利
9958,2020-07-16,2020-07-31,88.0,92.2,4.77,11,未達標
00771,2020-07-17,2020-08-03,18.65,19.18,2.84,11,未達標
5225,2020-07-17,2020-07-28,25.75,23.4,-9.13,7,失敗
3532,2020-07-21,2020-07-27,135.0,127.5,-5.56,4,失敗
3010,2020-07-22,2020-08-06,55.4,57.0,2.89,11,未達標
8038,2020-07-22,2020-07-28,30.9,28.9,-6.47,4,失敗
8437,2020-07-22,2020-08-03,182.5,173.0,-5.21,8,失敗
9938,2020-07-22,2020-08-03,66.5,62.0,-6.77,8,失敗
1215,2020-07-23,2020-08-07,68.1,69.3,1.76,11,未達標
1539,2020-07-23,2020-07-27,18.0,19.95,10.83,2,勝利
00632R,2020-07-24,2020-08-06,8.82,8.35,-5.33,9,失敗
00654R,2020-07-24,2020-08-10,13.28,12.99,-2.18,11,未達標
00664R,2020-07-24,2020-08-06,10.01,9.48,-5.29,9,失敗
00676R,2020-07-24,2020-08-06,5.43,5.14,-5.34,9,失敗
2069,2020-07-27,2020-07-30,15.55,14.7,-5.47,3,失敗
3354,2020-07-27,2020-08-11,13.1,12.3,-6.11,11,失敗
6274,2020-07-27,2020-08-07,141.5,132.5,-6.36,9,失敗
5386,2020-07-28,2020-08-10,30.55,28.8,-5.73,9,失敗
8367,2020-07-29,2020-08-13,24.9,26.15,5.02,11,未達標
9938,2020-07-29,2020-08-03,65.5,62.0,-5.34,3,失敗
2723,2020-07-30,2020-08-12,92.8,104.0,12.07,9,勝利
3532,2020-07-30,2020-08-13,130.0,120.0,-7.69,10,失敗
4987,2020-07-30,2020-08-14,47.8,48.2,0.84,11,未達標
6125,2020-07-30,2020-08-07,17.95,20.8,15.88,6,勝利
6613,2020-07-30,2020-08-14,139.0,143.0,2.88,11,未達標
8109,2020-07-30,2020-08-14,66.5,67.0,0.75,11,未達標
8271,2020-07-30,2020-08-13,42.85,39.1,-8.75,10,失敗
1264,2020-07-31,2020-08-17,217.0,219.0,0.92,11,未達標
5536,2020-07-31,2020-08-17,192.5,196.5,2.08,11,未達標
1215,2020-08-05,2020-08-20,67.5,71.6,6.07,11,未達標
2344,2020-08-05,2020-08-19,13.45,12.4,-7.81,10,失敗
5324,2020-08-05,2020-08-20,8.05,8.52,5.84,11,未達標
6281,2020-08-05,2020-08-20,69.9,69.4,-0.72,11,未達標
8034,2020-08-05,2020-08-11,24.15,22.85,-5.38,4,失敗
8936,2020-08-05,2020-08-20,16.35,15.1,-7.65,11,失敗
1256,2020-08-06,2020-08-19,205.5,229.0,11.44,9,勝利
1301,2020-08-06,2020-08-21,79.1,79.8,0.88,11,未達標
1307,2020-08-06,2020-08-20,22.15,20.9,-5.64,10,失敗
2107,2020-08-06,2020-08-21,17.45,18.6,6.59,11,未達標
2477,2020-08-06,2020-08-21,21.6,21.15,-2.08,11,未達標
2542,2020-08-06,2020-08-21,42.95,44.35,3.26,11,未達標
2883,2020-08-06,2020-08-21,8.71,8.56,-1.72,11,未達標
3532,2020-08-06,2020-08-13,128.5,120.0,-6.61,5,失敗
4549,2020-08-06,2020-08-21,67.7,69.4,2.51,11,未達標
5009,2020-08-06,2020-08-21,15.4,15.4,0.0,11,未達標
5353,2020-08-06,2020-08-21,16.7,16.25,-2.69,11,未達標
6561,2020-08-06,2020-08-18,338.5,385.0,13.74,8,勝利
8404,2020-08-06,2020-08-19,31.35,29.1,-7.18,9,失敗
9927,2020-08-06,2020-08-21,30.3,30.4,0.33,11,未達標
1232,2020-08-07,2020-08-24,119.5,119.0,-0.42,11,未達標
1264,2020-08-07,2020-08-24,216.5,218.0,0.69,11,未達標
2032,2020-08-07,2020-08-24,8.39,9.14,8.94,11,未達標
2359,2020-08-07,2020-08-24,19.4,19.6,1.03,11,未達標
2497,2020-08-07,2020-08-24,16.45,15.85,-3.65,11,未達標
2610,2020-08-07,2020-08-24,8.02,8.29,3.37,11,未達標
2736,2020-08-07,2020-08-13,14.15,13.3,-6.01,4,失敗
2928,2020-08-07,2020-08-12,38.75,35.6,-8.13,3,失敗
3030,2020-08-07,2020-08-24,55.6,59.5,7.01,11,未達標
3232,2020-08-07,2020-08-13,17.0,16.15,-5.0,4,失敗
3512,2020-08-07,2020-08-24,27.9,28.9,3.58,11,未達標
3548,2020-08-07,2020-08-12,65.8,62.2,-5.47,3,失敗
5102,2020-08-07,2020-08-24,15.4,15.35,-0.32,11,未達標
8477,2020-08-07,2020-08-24,41.0,39.4,-3.9,11,未達標
8930,2020-08-07,2020-08-24,11.1,11.0,-0.9,11,未達標
00689R,2020-08-10,2020-08-25,12.47,12.69,1.76,11,未達標
1304,2020-08-10,2020-08-25,12.2,12.95,6.15,11,未達標
1310,2020-08-10,2020-08-25,15.2,15.95,4.93,11,未達標
1337,2020-08-10,2020-08-25,5.32,5.5,3.38,11,未達標
1445,2020-08-10,2020-08-25,8.7,8.75,0.57,11,未達標
1446,2020-08-10,2020-08-24,28.5,32.25,13.16,10,勝利
1459,2020-08-10,2020-08-25,7.48,7.64,2.14,11,未達標
1615,2020-08-10,2020-08-25,21.45,21.9,2.1,11,未達標
1618,2020-08-10,2020-08-25,8.66,9.04,4.39,11,未達標
1788,2020-08-10,2020-08-25,109.0,111.0,1.83,11,未達標
2426,2020-08-10,2020-08-14,14.1,15.7,11.35,4,勝利
2444,2020-08-10,2020-08-25,14.75,14.2,-3.73,11,未達標
2641,2020-08-10,2020-08-17,6.7,7.82,16.72,5,勝利
2816,2020-08-10,2020-08-25,18.05,18.9,4.71,11,未達標
3209,2020-08-10,2020-08-25,19.25,20.65,7.27,11,未達標
3550,2020-08-10,2020-08-13,13.2,15.0,13.64,3,勝利
4540,2020-08-10,2020-08-11,52.7,49.9,-5.31,1,失敗
6220,2020-08-10,2020-08-18,21.2,24.5,15.57,6,勝利
6465,2020-08-10,2020-08-25,32.7,32.2,-1.53,11,未達標
00640L,2020-08-11,2020-08-26,18.67,19.68,5.41,11,未達標
00645,2020-08-11,2020-08-26,20.55,21.09,2.63,11,未達標
1201,2020-08-11,2020-08-26,19.9,20.4,2.51,11,未達標
1463,2020-08-11,2020-08-25,11.35,12.7,11.89,10,勝利
1507,2020-08-11,2020-08-26,55.8,55.2,-1.08,11,未達標
1815,2020-08-11,2020-08-24,10.5,9.97,-5.05,9,失敗
2415,2020-08-11,2020-08-20,15.7,14.75,-6.05,7,失敗
2731,2020-08-11,2020-08-26,67.5,66.3,-1.78,11,未達標
2929,2020-08-11,2020-08-19,38.3,34.4,-10.18,6,失敗
3479,2020-08-11,2020-08-14,55.6,52.7,-5.22,3,失敗
3543,2020-08-11,2020-08-26,17.0,17.05,0.29,11,未達標
4430,2020-08-11,2020-08-26,26.4,25.05,-5.11,11,失敗
5014,2020-08-11,2020-08-26,7.99,8.8,10.14,11,勝利
5291,2020-08-11,2020-08-26,22.05,22.55,2.27,11,未達標
8096,2020-08-11,2020-08-26,12.45,12.3,-1.2,11,未達標
1234,2020-08-12,2020-08-27,31.8,32.1,0.94,11,未達標
1256,2020-08-12,2020-08-19,204.5,229.0,11.98,5,勝利
1432,2020-08-12,2020-08-14,5.32,6.43,20.86,2,勝利
3004,2020-08-12,2020-08-20,53.6,50.2,-6.34,6,失敗
4904,2020-08-12,2020-08-27,62.3,61.5,-1.28,11,未達標
5464,2020-08-12,2020-08-27,11.6,11.6,0.0,11,未達標
6197,2020-08-12,2020-08-27,35.9,36.15,0.7,11,未達標
6277,2020-08-12,2020-08-27,87.6,84.6,-3.42,11,未達標
6508,2020-08-12,2020-08-27,32.0,31.0,-3.12,11,未達標
8040,2020-08-12,2020-08-20,15.35,13.85,-9.77,6,失敗
9905,2020-08-12,2020-08-27,21.3,21.25,-0.23,11,未達標
2732,2020-08-13,2020-08-20,131.0,121.0,-7.63,5,失敗
3057,2020-08-13,2020-08-17,5.35,6.46,20.75,2,勝利
3450,2020-08-13,2020-08-17,75.2,70.6,-6.12,2,失敗
4552,2020-08-13,2020-08-20,35.5,33.25,-6.34,5,失敗
5478,2020-08-13,2020-08-19,107.5,97.2,-9.58,4,失敗
6465,2020-08-13,2020-08-28,32.3,32.3,0.0,11,未達標
6469,2020-08-13,2020-08-25,87.8,97.0,10.48,8,勝利
8071,2020-08-13,2020-08-28,12.4,12.8,3.23,11,未達標
8083,2020-08-13,2020-08-28,162.0,168.0,3.7,11,未達標
8085,2020-08-13,2020-08-17,4.07,4.58,12.53,2,勝利
1103,2020-08-14,2020-08-31,16.55,16.8,1.51,11,未達標
1503,2020-08-14,2020-08-31,47.15,49.05,4.03,11,未達標
1593,2020-08-14,2020-08-31,58.5,60.7,3.76,11,未達標
1701,2020-08-14,2020-08-20,23.5,22.25,-5.32,4,失敗
2109,2020-08-14,2020-08-31,12.7,12.7,0.0,11,未達標
2114,2020-08-14,2020-08-31,78.7,83.9,6.61,11,未達標
2419,2020-08-14,2020-08-31,21.95,22.3,1.59,11,未達標
2453,2020-08-14,2020-08-20,17.95,16.85,-6.13,4,失敗
3058,2020-08-14,2020-08-31,6.96,7.21,3.59,11,未達標
3191,2020-08-14,2020-08-25,40.0,38.0,-5.0,7,失敗
3441,2020-08-14,2020-08-20,26.95,25.55,-5.19,4,失敗
3498,2020-08-14,2020-08-20,37.0,32.8,-11.35,4,失敗
3518,2020-08-14,2020-08-20,31.0,29.25,-5.65,4,失敗
3522,2020-08-14,2020-08-18,9.74,11.75,20.64,2,勝利
4526,2020-08-14,2020-08-31,12.55,12.85,2.39,11,未達標
4581,2020-08-14,2020-08-31,36.7,37.0,0.82,11,未達標
5203,2020-08-14,2020-08-31,114.5,119.5,4.37,11,未達標
5206,2020-08-14,2020-08-31,16.35,16.6,1.53,11,未達標
5274,2020-08-14,2020-08-20,1200.0,1130.0,-5.83,4,失敗
5281,2020-08-14,2020-08-31,24.8,26.05,5.04,11,未達標
6525,2020-08-14,2020-08-20,59.8,56.6,-5.35,4,失敗
6592,2020-08-14,2020-08-31,79.4,80.8,1.76,11,未達標
1110,2020-08-17,2020-09-01,16.4,16.3,-0.61,11,未達標
1337,2020-08-17,2020-09-01,5.27,5.6,6.26,11,未達標
1532,2020-08-17,2020-09-01,27.5,26.8,-2.55,11,未達標
2029,2020-08-17,2020-09-01,17.8,17.85,0.28,11,未達標
2373,2020-08-17,2020-09-01,83.9,84.5,0.72,11,未達標
2399,2020-08-17,2020-08-19,10.1,11.75,16.34,2,勝利
2701,2020-08-17,2020-09-01,12.05,11.8,-2.07,11,未達標
2702,2020-08-17,2020-08-20,17.3,15.8,-8.67,3,失敗
2706,2020-08-17,2020-09-01,13.75,13.7,-0.36,11,未達標
2852,2020-08-17,2020-09-01,13.1,13.05,-0.38,11,未達標
3356,2020-08-17,2020-08-20,23.3,21.4,-8.15,3,失敗
5425,2020-08-17,2020-09-01,37.0,41.25,11.49,11,勝利
6226,2020-08-17,2020-08-20,7.98,7.46,-6.52,3,失敗
6612,2020-08-17,2020-08-20,69.2,63.8,-7.8,3,失敗
8076,2020-08-17,2020-08-20,29.8,26.2,-12.08,3,失敗
2009,2020-08-18,2020-09-02,8.1,8.65,6.79,11,未達標
4528,2020-08-18,2020-09-02,40.9,43.9,7.33,11,未達標
6245,2020-08-18,2020-08-20,60.6,55.1,-9.08,2,失敗
6516,2020-08-18,2020-09-02,90.9,87.2,-4.07,11,未達標
8463,2020-08-18,2020-08-20,39.35,36.3,-7.75,2,失敗
9105,2020-08-18,2020-08-20,2.56,3.09,20.7,2,勝利
00673R,2020-08-19,2020-09-03,29.03,29.88,2.93,11,未達標
4157,2020-08-19,2020-08-20,25.6,23.95,-6.45,1,失敗
6219,2020-08-19,2020-09-03,13.7,14.5,5.84,11,未達標
9917,2020-08-19,2020-09-03,86.0,85.5,-0.58,11,未達標
00634R,2020-08-20,2020-09-04,4.76,4.66,-2.1,11,未達標
00648R,2020-08-20,2020-09-02,9.63,9.12,-5.3,9,失敗
00656R,2020-08-20,2020-09-04,8.76,8.6,-1.83,11,未達標
00671R,2020-08-20,2020-08-27,7.64,7.2,-5.76,5,失敗
2415,2020-08-21,2020-09-07,16.2,15.9,-1.85,11,未達標
3372,2020-08-21,2020-09-07,8.65,8.7,0.58,11,未達標
3642,2020-08-21,2020-09-07,15.5,15.1,-2.58,11,未達標
2228,2020-08-24,2020-09-08,79.2,78.4,-1.01,11,未達標
2345,2020-08-24,2020-08-26,244.0,230.0,-5.74,2,失敗
2480,2020-08-24,2020-09-08,64.3,61.5,-4.35,11,未達標
3038,2020-08-24,2020-09-08,18.75,20.0,6.67,11,未達標
3317,2020-08-24,2020-09-08,36.5,35.55,-2.6,11,未達標
3607,2020-08-24,2020-09-08,12.45,12.6,1.2,11,未達標
3687,2020-08-24,2020-09-07,52.5,49.0,-6.67,10,失敗
4123,2020-08-24,2020-08-27,74.6,82.9,11.13,3,勝利
4129,2020-08-24,2020-09-04,36.4,34.2,-6.04,9,失敗
6142,2020-08-24,2020-09-08,8.18,8.16,-0.24,11,未達標
6472,2020-08-24,2020-09-07,152.5,172.5,13.11,10,勝利
6667,2020-08-24,2020-09-08,62.1,58.4,-5.96,11,失敗
6697,2020-08-24,2020-09-08,41.9,40.6,-3.1,11,未達標
6732,2020-08-24,2020-08-26,827.0,910.0,10.04,2,勝利
1522,2020-08-25,2020-09-09,22.35,22.2,-0.67,11,未達標
1570,2020-08-25,2020-09-09,13.3,13.25,-0.38,11,未達標
2324,2020-08-25,2020-09-09,18.8,19.0,1.06,11,未達標
2419,2020-08-25,2020-09-09,22.25,22.4,0.67,11,未達標
2453,2020-08-25,2020-09-09,17.65,18.1,2.55,11,未達標
2509,2020-08-25,2020-08-27,21.25,19.7,-7.29,2,失敗
2849,2020-08-25,2020-09-09,13.85,13.85,0.0,11,未達標
2882,2020-08-25,2020-09-09,40.5,39.45,-2.59,11,未達標
2888,2020-08-25,2020-09-09,8.51,8.36,-1.76,11,未達標
2901,2020-08-25,2020-09-09,24.3,23.7,-2.47,11,未達標
2915,2020-08-25,2020-09-09,66.5,67.6,1.65,11,未達標
3088,2020-08-25,2020-09-09,53.3,52.3,-1.88,11,未達標
3202,2020-08-25,2020-09-09,19.15,22.85,19.32,11,勝利
3217,2020-08-25,2020-08-28,127.5,120.0,-5.88,3,失敗
3373,2020-08-25,2020-09-07,108.0,99.0,-8.33,9,失敗
3501,2020-08-25,2020-09-09,46.0,47.1,2.39,11,未達標
3548,2020-08-25,2020-09-09,66.1,66.5,0.61,11,未達標
3706,2020-08-25,2020-09-09,28.35,28.55,0.71,11,未達標
4138,2020-08-25,2020-09-09,46.6,49.2,5.58,11,未達標
4510,2020-08-25,2020-09-04,10.0,11.2,12.0,8,勝利
4529,2020-08-25,2020-08-28,8.82,8.36,-5.22,3,失敗
4541,2020-08-25,2020-09-09,19.3,18.8,-2.59,11,未達標
5353,2020-08-25,2020-09-09,16.5,17.05,3.33,11,未達標
6150,2020-08-25,2020-09-02,49.3,55.3,12.17,6,勝利
6496,2020-08-25,2020-09-09,30.5,30.45,-0.16,11,未達標
6558,2020-08-25,2020-09-08,35.75,40.15,12.31,10,勝利
6569,2020-08-25,2020-09-09,141.0,137.5,-2.48,11,未達標
6669,2020-08-25,2020-09-07,791.0,684.0,-13.53,9,失敗
8011,2020-08-25,2020-09-09,17.45,17.95,2.87,11,未達標
8107,2020-08-25,2020-09-09,15.15,15.4,1.65,11,未達標
8110,2020-08-25,2020-09-09,9.77,10.25,4.91,11,未達標
8406,2020-08-25,2020-09-09,126.5,128.0,1.19,11,未達標
1795,2020-08-26,2020-09-10,81.1,82.7,1.97,11,未達標
4174,2020-08-26,2020-09-04,124.0,116.0,-6.45,7,失敗
5425,2020-08-26,2020-09-01,36.95,41.25,11.64,4,勝利
6279,2020-08-26,2020-09-10,74.5,74.1,-0.54,11,未達標
8114,2020-08-26,2020-09-10,82.2,84.6,2.92,11,未達標
4198,2020-08-28,2020-09-01,5.54,6.69,20.76,2,勝利
1560,2020-08-31,2020-09-15,64.0,62.6,-2.19,11,未達標
2838,2020-08-31,2020-09-15,10.25,10.1,-1.46,11,未達標
3290,2020-08-31,2020-09-15,13.95,15.2,8.96,11,未達標
3541,2020-08-31,2020-09-15,61.8,62.0,0.32,11,未達標
3609,2020-08-31,2020-09-02,27.25,32.3,18.53,2,勝利
4721,2020-08-31,2020-09-15,67.4,66.2,-1.78,11,未達標
6210,2020-08-31,2020-09-11,40.95,37.6,-8.18,9,失敗
6217,2020-08-31,2020-09-04,31.35,37.8,20.57,4,勝利
6570,2020-08-31,2020-09-14,36.6,33.8,-7.65,10,失敗
6603,2020-08-31,2020-09-15,8.95,9.72,8.6,11,未達標
00654R,2020-09-01,2020-09-16,12.71,12.57,-1.1,11,未達標
1316,2020-09-01,2020-09-16,11.9,11.7,-1.68,11,未達標
1468,2020-09-01,2020-09-16,11.75,12.3,4.68,11,未達標
3018,2020-09-01,2020-09-16,21.9,20.6,-5.94,11,失敗
3444,2020-09-01,2020-09-16,36.2,35.85,-0.97,11,未達標
4529,2020-09-01,2020-09-16,9.24,9.01,-2.49,11,未達標
5701,2020-09-01,2020-09-03,2.58,2.42,-6.2,2,失敗
6274,2020-09-01,2020-09-16,121.0,122.5,1.24,11,未達標
6277,2020-09-01,2020-09-16,85.0,84.7,-0.35,11,未達標
6716,2020-09-01,2020-09-16,69.3,68.6,-1.01,11,未達標
8054,2020-09-01,2020-09-10,18.9,17.7,-6.35,7,失敗
8099,2020-09-01,2020-09-16,21.15,20.6,-2.6,11,未達標
1341,2020-09-02,2020-09-17,59.4,58.4,-1.68,11,未達標
1626,2020-09-02,2020-09-17,26.0,24.9,-4.23,11,未達標
2002,2020-09-02,2020-09-17,20.1,20.9,3.98,11,未達標
2455,2020-09-02,2020-09-17,80.1,84.4,5.37,11,未達標
2727,2020-09-02,2020-09-17,72.7,76.3,4.95,11,未達標
2890,2020-09-02,2020-09-17,10.9,10.85,-0.46,11,未達標
3025,2020-09-02,2020-09-17,18.95,19.6,3.43,11,未達標
3035,2020-09-02,2020-09-17,45.1,45.4,0.67,11,未達標
3234,2020-09-02,2020-09-07,44.5,42.0,-5.62,3,失敗
3260,2020-09-02,2020-09-17,53.5,56.5,5.61,11,未達標
3362,2020-09-02,2020-09-17,36.05,34.95,-3.05,11,未達標
3491,2020-09-02,2020-09-07,80.5,76.3,-5.22,3,失敗
3526,2020-09-02,2020-09-17,88.8,86.5,-2.59,11,未達標
4736,2020-09-02,2020-09-04,213.5,202.5,-5.15,2,失敗
4977,2020-09-02,2020-09-03,119.0,113.0,-5.04,1,失敗
5315,2020-09-02,2020-09-17,13.65,13.6,-0.37,11,未達標
5533,2020-09-02,2020-09-17,16.1,16.1,0.0,11,未達標
6182,2020-09-02,2020-09-17,35.6,36.1,1.4,11,未達標
6514,2020-09-02,2020-09-08,55.8,52.4,-6.09,4,失敗
6643,2020-09-02,2020-09-07,318.0,298.5,-6.13,3,失敗
8101,2020-09-02,2020-09-08,3.75,4.52,20.53,4,勝利
8176,2020-09-02,2020-09-17,8.67,9.1,4.96,11,未達標
2362,2020-09-03,2020-09-18,30.5,31.15,2.13,11,未達標
2702,2020-09-03,2020-09-18,16.15,16.05,-0.62,11,未達標
3205,2020-09-03,2020-09-18,38.5,37.45,-2.73,11,未達標
3224,2020-09-03,2020-09-18,53.7,52.0,-3.17,11,未達標
3338,2020-09-03,2020-09-07,67.2,63.8,-5.06,2,失敗
4967,2020-09-03,2020-09-18,36.05,37.35,3.61,11,未達標
5278,2020-09-03,2020-09-18,117.5,114.0,-2.98,11,未達標
